t01,exxEng01AVG,StressEng01AVG,eyyEng01AVG,0,exxHencky01SOI,StressTrue01AVG,SR0Hencky1AVG,eyyHencky01AVG,t02,exxEng02AVG,StressEng02AVG,eyyEng02AVG,0,exxHencky02SOI,StressTrue02AVG,SR0Hencky2AVG,eyyHencky02AVG,t03,exxEng03AVG,StressEng03AVG,eyyEng03AVG,0,exxHencky03SOI,StressTrue03AVG,SR0Hencky3AVG,eyyHencky03AVG
15.4015,0.00761226276,8.85691667,-0.0031245009,0,15.4015,0.007600661,8.92433784,2.41e-05,15.401,0.00767541921,8.83191667,-0.00326600631,0,15.401,0.00765673701,8.89970533,5.43e-05,15.5021,0.00773793627,8.85354167,-0.00317335349,0,15.5021,0.00770790535,8.92204981,4.86e-05
15.6028,0.00767085276,8.8545,-0.0031645209,0,15.6028,0.007657851,8.92242157,0.000213782,15.603,0.00763351921,8.82895833,-0.00322200631,0,15.603,0.00760962701,8.89635436,-8.63e-05,15.7034,0.00777956627,8.850875,-0.00307549349,0,15.7034,0.00774881535,8.91973097,6.13e-05
15.8041,0.00770279276,8.85133333,-0.0030490909,0,15.8041,0.007686731,8.91951332,-9.27e-05,15.804,0.00764263921,8.82525,-0.00326008631,0,15.804,0.00762199701,8.8926982,1.78e-05,15.9048,0.00776420627,8.84829167,-0.00310380349,0,15.9048,0.00773260535,8.91699163,-0.000134569
16.0055,0.00763148276,8.84825,-0.0030774809,0,16.0055,0.007620531,8.91577527,-0.000152949,16.005,0.00763761921,8.82279167,-0.00327981631,0,16.005,0.00761681701,8.89017679,6.76e-06,16.1061,0.00772563627,8.84675,-0.00315045349,0,16.1061,0.00769461535,8.91509677,-0.000166281
16.2403,0.00763140276,8.84583333,-0.0031296009,0,16.2403,0.007620011,8.91333945,-8.96e-05,16.207,0.00764326921,8.81970833,-0.00337658631,0,16.207,0.00762471701,8.88711974,-7.11e-05,16.3074,0.00769616627,8.84383333,-0.00308986349,0,16.3074,0.00766566535,8.91189695,7.13e-05
16.4081,0.00759402276,8.843625,-0.0031830709,0,16.4081,0.007584461,8.91078369,-3.64e-05,16.408,0.00760862921,8.81729167,-0.00326128631,0,16.408,0.00758819701,8.88437917,-2.68e-05,16.5087,0.00775292627,8.84175,-0.00314374349,0,16.5087,0.00772332535,8.91029944,0.000134194
16.6094,0.00761692276,8.84045833,-0.0032421109,0,16.6094,0.007606581,8.90779542,-0.000109634,16.609,0.00763305921,8.815625,-0.00336414631,0,16.609,0.00761393701,8.88291519,-0.000141173,16.7101,0.00774880627,8.839125,-0.00312671349,0,16.7101,0.00771969535,8.90761767,-8.69e-05
16.8108,0.00755078276,8.837,-0.0031011709,0,16.8108,0.007540311,8.90372627,4.32e-05,16.811,0.00755169921,8.81245833,-0.00363758631,0,16.811,0.00753134701,8.87900737,-9.14e-05,16.9114,0.00771767627,8.83666667,-0.00311815349,0,16.9114,0.00768834535,8.9048652,-2.28e-05
17.0121,0.00763583276,8.83475,-0.0031070509,0,17.0121,0.007623991,8.90221067,0.000204401,17.012,0.00759754921,8.81033333,-0.00342764631,0,17.012,0.00757715701,8.87727027,0.000103993,17.1127,0.00774047627,8.83504167,-0.00314288349,0,17.1127,0.00771052535,8.9034291,4.45e-05
17.2134,0.00763493276,8.83191667,-0.0031146109,0,17.2134,0.007622611,8.89934776,6.26e-05,17.18,0.00759032921,8.807125,-0.00310911631,0,17.18,0.00756972701,8.87397398,-7.17e-05,17.314,0.00773665627,8.83166667,-0.00315922349,0,17.314,0.00770625535,8.89999424,-3.68e-05
17.4148,0.00766023276,8.82904167,-0.0031339409,0,17.4148,0.007649191,8.89667418,-0.000186157,17.381,0.00757081921,8.80641667,-0.00315237631,0,17.381,0.00755070701,8.87308846,0.000159673,17.5154,0.00772609627,8.82933333,-0.00318581349,0,17.5154,0.00769571535,8.89754961,-5.32e-05
17.6161,0.00755710276,8.82570833,-0.0032915609,0,17.6161,0.007547641,8.89240512,1.11e-05,17.582,0.00765146921,8.80283333,-0.00328564631,0,17.582,0.00763401701,8.87018794,0.000113998,17.7167,0.00771475627,8.82654167,-0.00315019349,0,17.7167,0.00768484535,8.89463628,6.77e-06
17.8174,0.00766676276,8.82241667,-0.0031326909,0,17.8174,0.007653681,8.89005604,0.000236301,17.784,0.00761796921,8.80054167,-0.00328424631,0,17.784,0.00759661701,8.86758392,6.99e-06,17.918,0.00772853627,8.823625,-0.00312578349,0,17.918,0.00769844535,8.89181871,7.11e-05
18.0187,0.00765343276,8.82029167,-0.0031465809,0,18.0187,0.007642771,8.88779718,0.00024204,17.985,0.00765395921,8.798,-0.00330630631,0,17.985,0.00763682701,8.86533953,-8.51e-05,18.1193,0.00774290627,8.82070833,-0.00314946349,0,18.1193,0.00771345535,8.88900625,5.42e-05
18.2201,0.00776211276,8.81875,-0.0030854509,0,18.2201,0.007751151,8.88720213,-0.000380426,18.186,0.00758344921,8.796375,-0.00331667631,0,18.186,0.00756236701,8.86308186,-7.16e-05,18.3207,0.00775037627,8.81704167,-0.00315595349,0,18.3207,0.00772025535,8.88537706,-0.000135021
18.4214,0.00750057276,8.81629167,-0.0032232509,0,18.4214,0.007489571,8.8824189,-0.000317502,18.388,0.00762731921,8.79241667,-0.00322691631,0,18.388,0.00760801701,8.85947924,0.000139817,18.522,0.00768848627,8.81541667,-0.00315177349,0,18.522,0.00765908535,8.88319388,0.000155337
18.6227,0.00763527276,8.81395833,-0.0031012109,0,18.6227,0.007623321,8.88125531,0.000637013,18.589,0.00763923921,8.79029167,-0.00327871631,0,18.589,0.00761866701,8.85744281,5.62e-05,18.7233,0.00781371627,8.81229167,-0.00311365349,0,18.7233,0.00778279535,8.88114841,0.000191123
18.7905,0.00773771276,8.811875,-0.0032681409,0,18.7905,0.007724691,8.88005876,-0.000150108,18.79,0.00765290921,8.78816667,-0.00329955631,0,18.79,0.00763063701,8.85542171,4.12e-07,18.9247,0.00776613627,8.80995833,-0.00308832349,0,18.9247,0.00773604535,8.87837767,-0.000199808
19.0254,0.00757485276,8.80875,-0.0031979909,0,19.0254,0.007562871,8.87547498,-0.000261376,18.992,0.00763937921,8.78504167,-0.00322638631,0,18.992,0.00761883701,8.85215393,-4.97e-05,19.126,0.00773272627,8.80808333,-0.00312284349,0,19.126,0.00770233535,8.87619383,-5.97e-05
19.1931,0.00763233276,8.80695833,-0.0031717009,0,19.1931,0.007619471,8.87417597,0.000147864,19.193,0.00762986921,8.783,-0.00329045631,0,19.193,0.00761060701,8.85001314,-4.03e-06,19.3273,0.00774184627,8.80579167,-0.00308495349,0,19.3273,0.00771200535,8.87396475,8.31e-05
19.3945,0.00762820276,8.80570833,-0.0032228409,0,19.3945,0.007617441,8.87288006,4.23e-05,19.394,0.00764040921,8.78104167,-0.00322715631,0,19.394,0.00761721701,8.84813242,-2.78e-05,19.5286,0.00776528627,8.80333333,-0.00316474349,0,19.5286,0.00773580535,8.87169374,-3.93e-05
19.5958,0.00764877276,8.80295833,-0.0031952709,0,19.5958,0.007636511,8.87029016,-6.08e-05,19.596,0.00762020921,8.778125,-0.00333006631,0,19.596,0.00759942701,8.84501615,1.55e-05,19.73,0.00772626627,8.80054167,-0.00306899349,0,19.73,0.00769618535,8.86853699,-0.00019714
19.7971,0.00760403276,8.80033333,-0.0031670409,0,19.7971,0.007592961,8.86725136,4.59e-05,19.797,0.00764482921,8.77595833,-0.00328597631,0,19.797,0.00762345701,8.84304904,-3.51e-05,19.9313,0.00768618627,8.7975,-0.00307640349,0,19.9313,0.00765641535,8.86511922,2.8e-06
19.9984,0.00766654276,8.79683333,-0.0031153209,0,19.9984,0.007655011,8.86427463,0.000113491,19.998,0.00760829921,8.77254167,-0.00326238631,0,19.998,0.00758528701,8.83928579,-1.97e-05,20.1326,0.00772677627,8.795375,-0.00309378349,0,20.1326,0.00769730535,8.86333489,0.000130418
20.1998,0.00764941276,8.79616667,-0.0030787909,0,20.1998,0.007638661,8.86345218,-2.25e-05,20.2,0.00763586921,8.77075,-0.00338762631,0,20.2,0.00761552701,8.8377223,0.000137263,20.3339,0.00774068627,8.79129167,-0.00308211349,0,20.3339,0.00770891535,8.8593423,-0.000121954
20.4011,0.00765399276,8.79366667,-0.0031093409,0,20.4011,0.007645931,8.86097333,-0.000169177,20.401,0.00765994921,8.76841667,-0.00331746631,0,20.401,0.00764053701,8.83558229,-3.63e-05,20.5353,0.00767771627,8.78916667,-0.00306238349,0,20.5353,0.00764819535,8.85664739,0.000252546
20.6024,0.00758307276,8.79191667,-0.0032001209,0,20.6024,0.007570551,8.85858641,-4.02e-05,20.602,0.00761710921,8.7655,-0.00332000631,0,20.602,0.00760089701,8.83226777,-7.81e-05,20.7366,0.00784205627,8.78666667,-0.00297457349,0,20.7366,0.00781061535,8.8555722,0.000451805
20.8038,0.00764012276,8.79183333,-0.0031494809,0,20.8038,0.007629731,8.85900402,0.00017432,20.804,0.00763001921,8.7645,-0.00329653631,0,20.804,0.00760910701,8.8313733,-6.96e-05,20.9379,0.00786143627,8.78333333,-0.00307894349,0,20.9379,0.00783009535,8.85238295,-3.88e-05
21.0386,0.00765812276,8.78995833,-0.0030855109,0,21.0386,0.007646591,8.85727291,0.000128754,21.005,0.00758980921,8.76225,-0.00324970631,0,21.005,0.00757286701,8.82875381,5.54e-05,21.1392,0.00782615627,8.78154167,-0.00308940349,0,21.1392,0.00779497535,8.85026738,-0.000259603
21.2064,0.00769035276,8.789375,-0.0029981909,0,21.2064,0.007681571,8.85696839,-5.81e-05,21.206,0.00765181921,8.76079167,-0.00332560631,0,21.206,0.00763142701,8.82782766,3.67e-05,21.3741,0.00774738627,8.77833333,-0.00315063349,0,21.3741,0.00771685535,8.84634247,9.67e-06
21.4077,0.00763535276,8.78683333,-0.0032644509,0,21.4077,0.007625151,8.85392391,-2.88e-05,21.408,0.00760667921,8.75825,-0.00332679631,0,21.408,0.00758763701,8.8248712,-0.00010143,21.5419,0.00782936627,8.775875,-0.00304915349,0,21.5419,0.00779887535,8.84458454,3.34e-05
21.6091,0.00768250276,8.784875,-0.0031427209,0,21.6091,0.007669981,8.85236483,-1.15e-05,21.609,0.00760765921,8.75566667,-0.00327716631,0,21.609,0.00759058701,8.82227679,-6.75e-07,21.7432,0.00776003627,8.77441667,-0.00313190349,0,21.7432,0.00772917535,8.84250646,-0.000265891
21.8104,0.00763305276,8.782375,-0.0033088709,0,21.8104,0.007620531,8.84941133,-0.000253493,21.844,0.00760959921,8.75429167,-0.00330885631,0,21.844,0.00758733701,8.82090832,-4.48e-05,21.9446,0.00772187627,8.77529167,-0.00316744349,0,21.9446,0.00769180535,8.84305338,-6.28e-05
22.0117,0.00757856276,8.78083333,-0.0031743509,0,22.0117,0.007567941,8.84737943,-3.39e-05,22.012,0.00759265921,8.75304167,-0.00326798631,0,22.012,0.00757253701,8.81950053,0.000139989,22.1459,0.00773468627,8.77525,-0.00312845349,0,22.1459,0.00770387535,8.84312381,6.56e-05
22.213,0.00761819276,8.779,-0.0031674409,0,22.213,0.007606881,8.84588011,0.000570057,22.213,0.00765729921,8.75,-0.00320458631,0,22.213,0.00763901701,8.81700137,0.000106654,22.3472,0.00774897627,8.77425,-0.00306720349,0,22.3472,0.00771819535,8.84224146,-7.98e-06
22.4144,0.00781246276,8.777125,-0.0032204409,0,22.4144,0.007797501,8.84569596,0.000177859,22.381,0.00763397921,8.74791667,-0.00329310631,0,22.381,0.00761191701,8.81469808,-0.000152607,22.5485,0.00773098627,8.774875,-0.00307488349,0,22.5485,0.00770065535,8.84271344,-7.23e-06
22.6157,0.00769299276,8.77554167,-0.0031835109,0,22.6157,0.007678501,8.84305185,-0.000475433,22.582,0.00760353921,8.746,-0.00335201631,0,22.582,0.00758268701,8.81250055,1.45e-05,22.7499,0.00774544627,8.77258333,-0.00312309349,0,22.7499,0.00771529535,8.84053091,0.000142743
22.817,0.00761871276,8.77241667,-0.0031846609,0,22.817,0.007606091,8.83925119,-0.00010829,22.783,0.00763860921,8.745375,-0.00320951631,0,22.783,0.00761776701,8.8121775,7e-05,22.9512,0.00778892627,8.77058333,-0.00313489349,0,22.9512,0.00775814535,8.83889676,-5.15e-05
23.0183,0.00764869276,8.77054167,-0.0030798309,0,23.0183,0.007634911,8.83762485,-5.92e-06,22.985,0.00762945921,8.74458333,-0.00337275631,0,22.985,0.00761088701,8.81129978,-6.54e-05,23.1525,0.00772414627,8.7695,-0.00306423349,0,23.1525,0.00769457535,8.8372369,-8.3e-05
23.2197,0.00761745276,8.76820833,-0.0031619509,0,23.2197,0.007603701,8.83499975,2.65e-05,23.186,0.00761173921,8.74295833,-0.00331378631,0,23.186,0.00759144701,8.80950745,-3.86e-05,23.3538,0.00775376627,8.76783333,-0.00310435349,0,23.3538,0.00772471535,8.83581706,4.26e-05
23.421,0.00765781276,8.7665,-0.0031001009,0,23.421,0.007645591,8.83363222,1.92e-05,23.387,0.00761573921,8.74133333,-0.00328681631,0,23.387,0.00759532701,8.80790505,5.86e-06,23.5887,0.00774345627,8.76525,-0.00312625349,0,23.5887,0.00771313535,8.83312333,-6.34e-05
23.6223,0.00762326276,8.76508333,-0.0030804309,0,23.6223,0.007611451,8.83190187,9.45e-06,23.589,0.00761219921,8.73941667,-0.00323712631,0,23.589,0.00759380701,8.80594285,4.07e-05,23.7565,0.00772870627,8.76370833,-0.00315126349,0,23.7565,0.00769917535,8.83144046,-3.77e-05
23.8237,0.00766175276,8.763,-0.0031605309,0,23.8237,0.007649401,8.83013994,1.75e-05,23.79,0.00763445921,8.73870833,-0.00328943631,0,23.79,0.00761171701,8.80542365,0.000119977,23.9578,0.00772963627,8.76125,-0.00302224349,0,23.9578,0.00769921535,8.82897128,-2.63e-05
24.025,0.00763003276,8.76045833,-0.0031619209,0,24.025,0.007618491,8.82730092,-6.92e-06,23.991,0.00766158921,8.73654167,-0.00328308631,0,23.991,0.00764210701,8.80347746,0.000146281,24.1591,0.00772014627,8.75979167,-0.00307990349,0,24.1591,0.00768857535,8.82741854,4.41e-05
24.2263,0.00765600276,8.75895833,-0.0030717809,0,24.2263,0.007646611,8.82601694,8.91e-05,24.193,0.00768986921,8.73470833,-0.00325583631,0,24.193,0.00767061701,8.8018771,-7.01e-05,24.3605,0.00774632627,8.75783333,-0.00310404349,0,24.3605,0.00771695535,8.82567437,6.37e-05
24.3941,0.00766084276,8.757125,-0.0031957009,0,24.3941,0.007651361,8.82421196,-8.26e-06,24.394,0.00763587921,8.733375,-0.00324865631,0,24.394,0.00761387701,8.800062,2.96e-05,24.5618,0.00774504627,8.75625,-0.00309832349,0,24.5618,0.00771423535,8.82406756,-8.55e-05
24.5954,0.00765351276,8.75566667,-0.0031635309,0,24.5954,0.007643561,8.82267827,3.53e-05,24.595,0.00770126921,8.73145833,-0.00330054631,0,24.595,0.00768255701,8.79870164,-0.00016621,24.7631,0.00771340627,8.75354167,-0.00310933349,0,24.7631,0.00768255535,8.82106129,-4.12e-06
24.8303,0.00767933276,8.75316667,-0.0030857909,0,24.8303,0.007666741,8.82038515,5.86e-05,24.797,0.00756665921,8.72979167,-0.00331693631,0,24.797,0.00754693701,8.79584703,-0.000262374,24.9644,0.00774140627,8.75116667,-0.00309558349,0,24.9644,0.00771256535,8.818913,4.92e-05
24.9981,0.00768048276,8.75191667,-0.0032109409,0,24.9981,0.007667151,8.81913561,-0.000200756,24.998,0.00759685921,8.72791667,-0.00331347631,0,24.998,0.00757689701,8.79422142,0.000253993,25.1658,0.00773213627,8.74983333,-0.00308083349,0,25.1658,0.00770237535,8.81748824,2.01e-05
25.1994,0.00760430276,8.75083333,-0.0032403009,0,25.1994,0.007592641,8.81737732,-2.6e-05,25.199,0.00767009921,8.72695833,-0.00328051631,0,25.199,0.00764919701,8.79389497,2.1e-05,25.3671,0.00775116627,8.74925,-0.00308348349,0,25.3671,0.00772068535,8.81706689,4.44e-05
25.4007,0.00766810276,8.74804167,-0.0031347809,0,25.4007,0.007656661,8.81512255,0.000130527,25.401,0.00760627921,8.72470833,-0.00315725631,0,25.401,0.00758533701,8.7910709,-1.53e-05,25.5684,0.00775118627,8.748125,-0.00307928349,0,25.5684,0.00772024535,8.81593335,-7.88e-05
25.602,0.00765580276,8.74633333,-0.0031047309,0,25.602,0.007645191,8.81329354,-8.02e-05,25.602,0.00766659921,8.72354167,-0.00329802631,0,25.602,0.00764303701,8.79042156,0.000126042,25.7698,0.00771940627,8.74704167,-0.00311692349,0,25.7698,0.00768894535,8.81456363,-0.00014869
25.8034,0.00763629276,8.74416667,-0.0031419109,0,25.8034,0.007624341,8.81093968,-7.68e-05,25.803,0.00765701921,8.72104167,-0.00326894631,0,25.803,0.00763609701,8.78781885,-4.92e-05,25.9711,0.00769021627,8.74570833,-0.00321956349,0,25.9711,0.00766036535,8.81296472,2.24e-05
26.0047,0.00762682276,8.74333333,-0.0031763209,0,26.0047,0.007614241,8.81001719,4.27e-05,26.005,0.00764393921,8.72,-0.00319678631,0,26.005,0.00762320701,8.78665515,-9.64e-05,26.1724,0.00772711627,8.74479167,-0.00310196349,0,26.1724,0.00769795535,8.81236369,9.35e-05
26.206,0.00765248276,8.74079167,-0.0031015609,0,26.206,0.007641541,8.80768042,3.29e-05,26.206,0.00761776921,8.71754167,-0.00327300631,0,26.206,0.00759727701,8.78394989,1.53e-05,26.3737,0.00772762627,8.74275,-0.00307744349,0,26.3737,0.00769801535,8.8103107,6.07e-05
26.4073,0.00764001276,8.73908333,-0.0031097609,0,26.4073,0.007627471,8.80585004,0.000104575,26.407,0.00765008921,8.71658333,-0.00323992631,0,26.407,0.00762937701,8.78326597,5.62e-05,26.5751,0.00775198627,8.741875,-0.00314420349,0,26.5751,0.00772240535,8.80964189,6.55e-05
26.6087,0.00769604276,8.73629167,-0.0031248409,0,26.6087,0.007683661,8.80352654,-0.000210658,26.609,0.00763852921,8.714625,-0.00326178631,0,26.609,0.00761989701,8.78119192,0.00013848,26.7764,0.00775351627,8.74045833,-0.00311522349,0,26.7764,0.00772439535,8.80822762,-0.00011775
26.81,0.00755155276,8.73441667,-0.0031753809,0,26.81,0.007542641,8.80037507,-0.00016047,26.81,0.00770328921,8.713375,-0.00329641631,0,26.81,0.00768512701,8.78049665,7.12e-05,26.9777,0.00770490627,8.7385,-0.00313857349,0,26.9777,0.00767499535,8.80582932,2.25e-05
27.0113,0.00762827276,8.73333333,-0.0030945609,0,27.0113,0.007619061,8.79995358,9.64e-05,27.011,0.00766943921,8.71208333,-0.00321118631,0,27.011,0.00764857701,8.77890013,-0.000296847,27.179,0.00776291627,8.73595833,-0.00310426349,0,27.179,0.00773344535,8.80377485,4.34e-05
27.2126,0.00759184276,8.73291667,-0.0031797609,0,27.2126,0.007581431,8.7992156,3.5e-05,27.213,0.00758418921,8.71045833,-0.00332101631,0,27.213,0.00756558701,8.7765201,-0.000288887,27.3804,0.00772248627,8.73354167,-0.00307867349,0,27.3804,0.00769247535,8.80098632,-0.000166106
27.414,0.00764467276,8.731625,-0.0031199909,0,27.414,0.007633161,8.79837542,0.000136013,27.414,0.00755417921,8.709,-0.00333084631,0,27.414,0.00753223701,8.77478935,-0.000260754,27.5817,0.00769549627,8.73241667,-0.00310892349,0,27.5817,0.00766655535,8.79961695,1.14e-06
27.6153,0.00764915276,8.73129167,-0.0031142809,0,27.6153,0.007636211,8.79807865,0.000127156,27.582,0.00748643921,8.7075,-0.00341828631,0,27.582,0.00746934701,8.77268817,8.18e-05,27.783,0.00772124627,8.73020833,-0.00311636349,0,27.783,0.00769293535,8.79761642,0.000175342
27.8166,0.00769609276,8.73166667,-0.0030870509,0,27.8166,0.007684351,8.79886638,0.000100189,27.783,0.00758251921,8.70658333,-0.00325363631,0,27.783,0.00756244701,8.77260117,0.000230742,27.9843,0.00776730627,8.72741667,-0.00307734349,0,27.9843,0.00773714535,8.79520518,-3.02e-05
28.018,0.00768735276,8.73058333,-0.0031151609,0,28.018,0.007676551,8.79769841,-9.59e-05,27.984,0.00758390921,8.70575,-0.00324741631,0,27.984,0.00756224701,8.77177362,0.000255878,28.1857,0.00770943627,8.72629167,-0.00312418349,0,28.1857,0.00768077535,8.79356646,-0.000133505
28.2193,0.00765757276,8.72945833,-0.0030704209,0,28.2193,0.007645721,8.7963048,-5.77e-05,28.186,0.00768829921,8.70495833,-0.00321626631,0,28.186,0.00766548701,8.77188466,0.000353904,28.387,0.00771415627,8.72383333,-0.00304927349,0,28.387,0.00768338535,8.79113035,5.35e-05
28.4206,0.00766375276,8.72829167,-0.0031209309,0,28.4206,0.007653311,8.79518314,-4.53e-05,28.387,0.00772814921,8.70220833,-0.00320416631,0,28.387,0.00770475701,8.7694603,-0.000155319,28.5883,0.00773204627,8.72370833,-0.00310030349,0,28.5883,0.00770229535,8.79116045,5.68e-05
28.6219,0.00763949276,8.72658333,-0.0030323209,0,28.6219,0.007627491,8.79325,2.42e-05,28.588,0.00762412921,8.70079167,-0.00319164631,0,28.588,0.00760294701,8.76712763,-8.78e-05,28.7897,0.00773651627,8.72208333,-0.00307421349,0,28.7897,0.00770625535,8.78956187,2.53e-05
28.8233,0.00767409276,8.72541667,-0.0031853809,0,28.8233,0.007663081,8.79237632,-0.000156531,28.79,0.00769436921,8.69979167,-0.00330276631,0,28.79,0.00766940701,8.76673108,-0.000110619,28.991,0.00774324627,8.720125,-0.00309694349,0,28.991,0.00771249535,8.78764708,7.88e-05
29.0246,0.00757637276,8.72404167,-0.0031236109,0,29.0246,0.007564451,8.79013826,-9.15e-05,28.991,0.00757770921,8.698625,-0.00331713631,0,28.991,0.00755840701,8.76454065,5.87e-05,29.1923,0.00776802627,8.7185,-0.00308121349,0,29.1923,0.00773796535,8.78622554,7.99e-05
29.2259,0.00763618276,8.72145833,-0.0031626809,0,29.2259,0.007626251,8.78805698,5.76e-05,29.192,0.00771375921,8.696875,-0.00322579631,0,29.192,0.00769306701,8.7639606,0.000227492,29.3936,0.00777488627,8.71633333,-0.00315625349,0,29.3936,0.00774467535,8.78410183,-5.75e-05
29.4272,0.00760013276,8.71979167,-0.0031459609,0,29.4272,0.007587651,8.78606324,1.91e-05,29.394,0.00767103921,8.69616667,-0.00326962631,0,29.394,0.00764999701,8.7628753,-0.000170223,29.595,0.00774450627,8.71491667,-0.00310351349,0,29.595,0.00771481535,8.78240939,-0.000101533
29.595,0.00764529276,8.71883333,-0.0031218309,0,29.595,0.007633301,8.78549137,0.000143173,29.595,0.00764341921,8.695875,-0.00339734631,0,29.595,0.00762452701,8.76234122,-5.64e-05,29.7963,0.00773421627,8.71295833,-0.00314833349,0,29.7963,0.00770378535,8.78034624,-9.4e-05
29.7963,0.00765341276,8.71808333,-0.0031606809,0,29.7963,0.007640481,8.78480642,-9.81e-05,29.796,0.00764986921,8.69604167,-0.00324137631,0,29.796,0.00762729701,8.76256525,-8.27e-05,29.9976,0.00770704627,8.71091667,-0.00315194349,0,29.9976,0.00767695535,8.7780521,-1.06e-06
29.9977,0.00760458276,8.71704167,-0.0032538709,0,29.9977,0.007593811,8.78333113,-1.11e-05,29.998,0.00761100921,8.696,-0.00328760631,0,29.998,0.00759122701,8.76218534,-0.000335961,30.1989,0.00773309627,8.71058333,-0.00309083349,0,30.1989,0.00770335535,8.77794311,0.000211566
30.199,0.00764865276,8.71754167,-0.0031260409,0,30.199,0.007636031,8.78421912,3.5e-05,30.199,0.00751414921,8.69433333,-0.00332602631,0,30.199,0.00749203701,8.75966385,-0.000133004,30.4003,0.00779263627,8.71,-0.00310229349,0,30.4003,0.00776215535,8.77787386,4.78e-05
30.4003,0.00761867276,8.716375,-0.0031007809,0,30.4003,0.007607901,8.78278221,6.31e-05,30.4,0.00755541921,8.69533333,-0.00339042631,0,30.4,0.00753767701,8.76103022,0.00035801,30.6016,0.00775136627,8.70883333,-0.00312225349,0,30.6016,0.00772262535,8.77633869,-0.000101349
30.6016,0.00767403276,8.71658333,-0.0030657009,0,30.6016,0.007661451,8.78347468,8.47e-05,30.602,0.00765966921,8.69341667,-0.00333299631,0,30.602,0.00763620701,8.76000536,0.000296032,30.8029,0.00775130627,8.708,-0.00312968349,0,30.8029,0.00772135535,8.77549838,-5.17e-05
30.803,0.00765359276,8.71520833,-0.0031328609,0,30.803,0.007642011,8.78191099,-6.64e-05,30.803,0.00767678921,8.69245833,-0.00322985631,0,30.803,0.00765689701,8.7591885,-0.000388348,31.0042,0.00773243627,8.70670833,-0.00306159349,0,31.0042,0.00770183535,8.7740324,-5.28e-05
31.0043,0.00764703276,8.71429167,-0.0030951909,0,31.0043,0.007634701,8.78093014,2.47e-05,31.004,0.00750243921,8.691125,-0.00328004631,0,31.004,0.00747985701,8.75632964,-0.000243993,31.2056,0.00772948627,8.70495833,-0.00314971349,0,31.2056,0.00770010535,8.77224319,1.78e-05
31.2056,0.00766443276,8.71254167,-0.0031107009,0,31.2056,0.007651941,8.77931836,-0.000120376,31.206,0.00757843921,8.69004167,-0.00327626631,0,31.206,0.00755866701,8.75589862,4.83e-05,31.4069,0.00773881627,8.70354167,-0.00303614349,0,31.4069,0.00770898535,8.77089678,8.54e-05
31.407,0.00759772276,8.71175,-0.0031619809,0,31.407,0.007586231,8.77793946,-2.79e-05,31.407,0.00751796921,8.68770833,-0.00333210631,0,31.407,0.00749929701,8.75302226,-0.000259242,31.6418,0.00776747627,8.70429167,-0.00303090349,0,31.6418,0.00773734535,8.77190205,4.52e-05
31.6083,0.00765241276,8.71108333,-0.0031368809,0,31.6083,0.007640711,8.77774414,6.43e-05,31.608,0.00747628921,8.68666667,-0.00320047631,0,31.608,0.00745427701,8.7516107,0.00011615,31.8096,0.00775836627,8.703875,-0.00310803349,0,31.8096,0.00772718535,8.77140285,-9.01e-05
31.8432,0.00762565276,8.71183333,-0.0031105909,0,31.8432,0.007614261,8.77826675,-3.02e-05,31.809,0.00756896921,8.684625,-0.00326735631,0,31.809,0.00754605701,8.75035866,0.000423907,32.0109,0.00773560627,8.70195833,-0.00311836349,0,32.0109,0.00770407535,8.76927326,-0.000173793
32.0109,0.00763742276,8.71070833,-0.0031578309,0,32.0109,0.007628571,8.7772357,3.41e-05,32.044,0.00765767921,8.68254167,-0.00326874631,0,32.044,0.00763917701,8.74902979,0.000226439,32.2122,0.00768682627,8.70179167,-0.00310370349,0,32.2122,0.00765722535,8.76868083,4.86e-05
32.2123,0.00763712276,8.70929167,-0.0031213909,0,32.2123,0.007626841,8.7758056,1.91e-05,32.179,0.00765061921,8.68258333,-0.00323156631,0,32.179,0.00762964701,8.74901047,6.94e-05,32.4135,0.00775515627,8.7005,-0.00312324349,0,32.4135,0.00772366535,8.76797374,0.000207161
32.4136,0.00764750276,8.70845833,-0.0030921209,0,32.4136,0.007636251,8.77505629,-4.88e-05,32.413,0.00768354921,8.68108333,-0.00309887631,0,32.413,0.00766478701,8.74778486,-1.37e-05,32.6149,0.00777218627,8.6995,-0.00304254349,0,32.6149,0.00774065535,8.76711413,-0.000192411
32.6149,0.00761814276,8.707875,-0.0031065109,0,32.6149,0.007607211,8.77421283,-3.74e-05,32.581,0.00764177921,8.67983333,-0.00331169631,0,32.581,0.00762411701,8.7461627,-7.78e-05,32.8162,0.00767618627,8.69879167,-0.00313908349,0,32.8162,0.00764617535,8.76556521,-1.06e-06
32.8162,0.00763132276,8.70820833,-0.0031452909,0,32.8162,0.007621211,8.77466348,4.41e-05,32.783,0.00765675921,8.6785,-0.00334235631,0,32.783,0.00763607701,8.74494918,-0.000269524,33.0175,0.00777069627,8.696625,-0.00305656349,0,33.0175,0.00774022535,8.76420383,0.000169923
